,carat,cut,color,clarity,depth,table,x,y,z,price_predicted_4,price_predicted
3179,1.11,Ideal,F,SI1,61.1,57.0,6.67,6.69,4.08,6356.242870227915,8016.493124547433
3180,1.71,Very Good,D,SI2,63.5,59.0,7.57,7.59,4.81,11011.336818313444,10223.439899133084
3181,1.5,Very Good,E,VS2,62.1,60.0,7.27,7.31,4.53,9382.05393648351,9451.008528028106
3182,0.7,Very Good,E,VS2,58.8,56.0,5.79,5.84,3.42,3175.2620057028016,6508.412828580571
3183,0.33,Very Good,H,SI1,63.0,58.0,4.4,4.42,2.78,304.6207377167243,5147.462317586085
3184,0.32,Ideal,E,VS2,61.6,56.0,4.4,4.43,2.72,227.03583858196544,5110.679871342991
3185,1.57,Ideal,J,VVS2,61.4,57.0,7.5,7.45,4.59,9925.148230426821,9708.485651729767
3186,0.52,Ideal,H,SI1,61.9,56.0,5.16,5.22,3.2,1778.7338212771424,5846.328796204875
3187,0.32,Premium,F,VVS1,60.7,58.0,4.4,4.43,2.68,227.03583858196544,5110.679871342991
3188,0.34,Very Good,I,SI1,60.4,56.0,4.54,4.56,2.75,382.2056368514832,5184.24476382918
3189,1.74,Premium,D,SI2,61.9,58.0,7.73,7.67,4.77,11244.091515717722,10333.787237862367
3190,0.4,Very Good,F,IF,62.8,57.0,4.65,4.68,2.93,847.7150316600364,5404.939441287745
3191,0.32,Ideal,G,SI2,61.6,56.0,4.4,4.43,2.72,227.03583858196544,5110.679871342991
3192,2.26,Ideal,I,SI1,62.4,57.0,8.43,8.37,5.24,15278.506270725182,12246.474442503264
3193,1.0,Fair,G,VS2,44.0,53.0,6.31,6.24,4.12,5502.808979745567,7611.886215873396
3194,0.8,Very Good,D,SI1,62.9,60.0,5.89,5.94,3.72,3951.1109970503903,6876.237291011513
3195,1.09,Ideal,E,SI2,61.9,55.0,6.6,6.64,4.1,6201.073071958396,7942.928232061245
3196,0.9,Ideal,E,VS2,62.7,56.0,6.14,6.18,3.86,4726.959988397978,7244.061753442455
3197,0.76,Ideal,H,SI1,62.4,55.0,5.87,5.83,3.65,3640.771400511355,6729.107506039136
3198,1.54,Ideal,G,VS2,61.4,57.0,7.47,7.42,4.57,9692.393533022543,9598.138313000483
3199,0.55,Ideal,E,SI1,61.7,57.0,5.27,5.23,3.24,2011.488518681419,5956.676134934158
3200,0.32,Ideal,G,IF,61.4,55.0,4.42,4.44,2.72,227.03583858196544,5110.679871342991
3201,0.93,Premium,F,SI1,62.5,58.0,6.22,6.19,3.88,4959.714685802255,7354.409092171737
3202,0.39,Premium,H,VS1,61.7,57.0,4.68,4.65,2.88,770.1301325252775,5368.15699504465
3203,0.51,Very Good,H,SI1,62.0,57.0,5.11,5.19,3.19,1701.1489221423835,5809.546349961781
3204,0.34,Ideal,E,SI1,62.9,55.0,4.5,4.47,2.82,382.2056368514832,5184.24476382918
3205,0.31,Good,F,SI1,64.1,61.0,4.29,4.2,2.72,149.45093944720657,5073.897425099897
3206,0.7,Premium,F,SI2,61.9,62.0,5.69,5.66,3.51,3175.2620057028016,6508.412828580571
3207,0.36,Premium,J,SI1,61.6,60.0,4.54,4.58,2.81,537.3754351210009,5257.809656315368
3208,0.53,Premium,E,VS2,59.8,58.0,5.26,5.27,3.15,1856.3187204119013,5883.111242447969
3209,0.32,Good,I,SI1,63.5,57.0,4.3,4.33,2.74,227.03583858196544,5110.679871342991
3210,0.31,Ideal,G,IF,62.6,57.0,4.32,4.3,2.7,149.45093944720657,5073.897425099897
3211,0.44,Very Good,J,VS1,61.9,57.0,4.83,4.9,3.01,1158.0546281990714,5552.0692262601215
3212,1.02,Very Good,D,VS2,62.7,58.0,6.35,6.44,4.01,5657.978778015085,7685.451108359584
3213,2.09,Ideal,H,SI2,60.6,57.0,8.3,8.2,5.0,13959.56298543428,11621.172856370664
3214,1.5,Ideal,D,VS2,62.6,56.0,7.21,7.27,4.53,9382.05393648351,9451.008528028106
3215,0.91,Very Good,G,SI2,63.4,60.0,6.11,6.06,3.86,4804.544887532737,7280.844199685549
3216,0.33,Ideal,F,VVS2,61.8,54.0,4.47,4.5,2.77,304.6207377167243,5147.462317586085
3217,1.01,Good,F,VVS2,62.7,61.0,6.3,6.34,3.96,5580.393878880326,7648.668662116491
3218,0.41,Ideal,F,VVS1,60.9,56.0,4.83,4.79,2.93,925.2999307947948,5441.721887530839
3219,0.32,Ideal,H,VVS1,61.9,55.0,4.37,4.38,2.71,227.03583858196544,5110.679871342991
3220,1.17,Good,H,SI2,63.8,58.0,6.57,6.73,4.24,6821.752265036467,8237.187802005998
3221,0.32,Ideal,I,VS1,62.4,54.0,4.36,4.39,2.73,227.03583858196544,5110.679871342991
3222,1.3,Ideal,G,VS2,61.9,55.0,7.04,7.01,4.35,7830.355953788333,8715.359603166222
3223,1.01,Good,D,SI2,64.5,58.0,6.18,6.26,4.01,5580.393878880326,7648.668662116491
3224,0.3,Ideal,F,IF,60.4,60.0,4.32,4.35,2.62,71.8660403124477,5037.114978856803
3225,0.8,Ideal,G,SI2,61.6,56.0,5.97,6.01,3.69,3951.1109970503903,6876.237291011513
3226,0.36,Ideal,D,SI1,59.5,56.0,4.68,4.63,2.77,537.3754351210009,5257.809656315368
3227,1.21,Premium,J,VS2,61.9,58.0,6.84,6.79,4.22,7132.091861575503,8384.317586978374
3228,0.71,Fair,H,VS2,62.1,70.0,5.67,5.6,3.5,3252.84690483756,6545.1952748236645
3229,0.65,Very Good,I,VVS1,61.8,56.0,5.53,5.57,3.43,2787.3375100290077,6324.5005973651
3230,1.01,Premium,E,VS2,62.2,58.0,6.41,6.36,3.97,5580.393878880326,7648.668662116491
3231,0.51,Ideal,G,VS1,61.7,56.0,5.1,5.2,3.18,1701.1489221423835,5809.546349961781
3232,1.5,Ideal,I,VVS2,60.7,60.0,7.35,7.4,4.48,9382.05393648351,9451.008528028106
3233,0.5,Ideal,D,VS2,61.9,59.0,5.07,5.1,3.15,1623.5640230076247,5772.763903718686
3234,0.25,Very Good,D,VVS1,63.8,54.0,3.94,3.99,2.53,-316.05845536134643,4853.202747641331
3235,1.01,Fair,D,SI1,65.9,60.0,6.32,6.18,4.12,5580.393878880326,7648.668662116491
3236,0.72,Premium,E,SI2,61.6,59.0,5.83,5.68,3.55,3330.4318039723194,6581.977721066759
3237,0.32,Ideal,D,SI1,59.3,55.0,4.51,4.53,2.68,227.03583858196544,5110.679871342991
3238,0.37,Premium,I,VS1,61.4,59.0,4.61,4.55,2.81,614.9603342557598,5294.592102558462
3239,0.36,Ideal,H,VS2,61.0,57.0,4.59,4.63,2.81,537.3754351210009,5257.809656315368
3240,0.33,Premium,E,SI1,60.2,58.0,4.55,4.49,2.72,304.6207377167243,5147.462317586085
3241,0.7,Premium,H,SI1,59.0,60.0,5.86,5.81,3.44,3175.2620057028016,6508.412828580571
3242,1.02,Ideal,G,VS2,61.9,53.0,6.5,6.48,4.02,5657.978778015085,7685.451108359584
3243,1.04,Ideal,G,VS1,61.9,57.0,6.51,6.55,4.04,5813.148576284602,7759.016000845773
3244,0.32,Ideal,G,VVS2,61.5,57.0,4.43,4.39,2.71,227.03583858196544,5110.679871342991
3245,1.12,Ideal,G,VVS2,61.6,55.0,6.68,6.74,4.13,6433.827769362674,8053.275570790527
3246,1.64,Premium,E,SI1,61.8,59.0,7.55,7.51,4.65,10468.242524370133,9965.962775431424
3247,0.55,Very Good,F,SI1,59.5,61.0,5.28,5.41,3.18,2011.488518681419,5956.676134934158
3248,0.3,Ideal,G,SI1,62.3,54.0,4.29,4.32,2.68,71.8660403124477,5037.114978856803
3249,0.57,Ideal,G,VS1,62.5,54.2,5.29,5.31,3.31,2166.658316950936,6030.241027420346
3250,0.51,Ideal,G,SI2,62.0,56.0,5.13,5.16,3.19,1701.1489221423835,5809.546349961781
3251,1.52,Ideal,I,SI2,60.2,57.0,7.47,7.38,4.47,9537.223734753028,9524.573420514294
3252,0.4,Ideal,F,SI1,62.6,54.0,4.77,4.7,2.96,847.7150316600364,5404.939441287745
3253,0.3,Ideal,D,SI1,61.0,56.0,4.35,4.37,2.66,71.8660403124477,5037.114978856803
3254,2.05,Very Good,E,SI2,62.5,56.0,8.08,8.17,5.08,13649.223388895243,11474.043071398286
3255,0.53,Ideal,E,VS1,60.1,57.0,5.25,5.31,3.17,1856.3187204119013,5883.111242447969
3256,0.3,Ideal,E,SI2,62.1,54.0,4.32,4.35,2.69,71.8660403124477,5037.114978856803
3257,0.32,Ideal,F,VS1,61.3,55.0,4.43,4.46,2.72,227.03583858196544,5110.679871342991
3258,1.39,Very Good,I,VS1,62.2,57.0,7.17,7.1,4.44,8528.62004600116,9046.40161935407
3259,0.71,Very Good,D,VS2,63.0,58.0,5.65,5.68,3.57,3252.84690483756,6545.1952748236645
3260,0.3,Ideal,F,IF,61.1,57.0,4.39,4.35,2.67,71.8660403124477,5037.114978856803
3261,0.5,Fair,D,SI1,64.6,58.0,5.0,4.97,3.22,1623.5640230076247,5772.763903718686
3262,0.55,Ideal,G,VS2,61.1,57.0,5.29,5.31,3.24,2011.488518681419,5956.676134934158
3263,0.9,Fair,J,SI1,64.6,61.0,5.92,5.87,3.81,4726.959988397978,7244.061753442455
3264,1.28,Ideal,I,SI2,62.5,59.0,6.88,6.95,4.32,7675.186155518814,8641.794710680035
3265,0.41,Very Good,D,SI2,59.9,60.0,4.78,4.8,2.87,925.2999307947948,5441.721887530839
3266,1.13,Good,F,SI2,64.0,58.0,6.52,6.58,4.19,6511.412668497432,8090.05801703362
3267,0.71,Ideal,G,VVS2,62.5,57.0,5.7,5.73,3.57,3252.84690483756,6545.1952748236645
3268,1.01,Premium,F,VS2,62.3,58.0,6.34,6.3,3.94,5580.393878880326,7648.668662116491
3269,1.13,Premium,G,SI2,61.5,59.0,6.73,6.69,4.13,6511.412668497432,8090.05801703362
3270,1.0,Ideal,I,SI2,58.8,55.0,6.53,6.46,3.82,5502.808979745567,7611.886215873396
3271,1.0,Very Good,H,SI1,63.6,54.0,6.33,6.37,4.04,5502.808979745567,7611.886215873396
3272,2.0,Fair,H,I1,66.8,57.0,7.81,7.72,5.19,13261.29889322145,11290.130840182816
3273,0.43,Very Good,D,SI2,63.4,57.0,4.81,4.78,3.04,1080.4697290643126,5515.286780017027
3274,0.47,Premium,G,SI1,59.5,60.0,5.09,5.06,3.02,1390.809325603348,5662.416564989404
3275,1.33,Premium,I,VS1,61.5,58.0,7.02,7.06,4.33,8063.110651192609,8825.706941895505
3276,1.22,Premium,I,SI2,62.3,58.0,6.85,6.8,4.25,7209.676760710262,8421.100033221468
3277,0.32,Premium,H,VS2,61.4,60.0,4.41,4.39,2.7,227.03583858196544,5110.679871342991
3278,0.33,Very Good,G,VS2,60.6,61.0,4.46,4.49,2.71,304.6207377167243,5147.462317586085
3279,0.24,Ideal,F,IF,62.9,55.0,3.96,3.98,2.5,-393.6433544961053,4816.420301398238
3280,0.33,Premium,H,VS2,58.8,62.0,4.53,4.49,2.65,304.6207377167243,5147.462317586085
3281,1.01,Premium,D,VS2,60.4,58.0,6.57,6.47,3.94,5580.393878880326,7648.668662116491
3282,0.54,Premium,F,SI1,62.3,58.0,5.26,5.2,3.26,1933.9036195466606,5919.893688691063
3283,0.32,Premium,G,VVS2,62.3,58.0,4.35,4.38,2.72,227.03583858196544,5110.679871342991
3284,1.45,Premium,F,VS2,61.1,58.0,7.31,7.23,4.44,8994.129440809713,9267.096296812635
3285,0.3,Very Good,H,VS1,62.4,60.0,4.23,4.29,2.66,71.8660403124477,5037.114978856803
3286,1.2,Very Good,J,VS1,59.1,61.0,6.94,7.0,4.12,7054.506962440743,8347.535140735281
3287,1.01,Ideal,G,VS1,61.8,58.0,6.4,6.42,3.96,5580.393878880326,7648.668662116491
3288,1.04,Very Good,H,SI1,62.8,57.0,6.44,6.48,4.06,5813.148576284602,7759.016000845773
3289,1.5,Fair,H,SI1,65.0,57.0,7.1,7.06,4.6,9382.05393648351,9451.008528028106
3290,1.07,Ideal,E,SI2,61.4,57.0,6.62,6.57,4.05,6045.903273688879,7869.363339575057
3291,0.31,Ideal,F,VVS1,61.4,56.0,4.37,4.4,2.69,149.45093944720657,5073.897425099897
3292,1.0,Very Good,E,SI2,62.6,58.0,6.33,6.39,3.98,5502.808979745567,7611.886215873396
3293,1.68,Ideal,D,SI2,62.7,55.0,7.45,7.58,4.71,10778.582120909166,10113.092560403802
3294,0.9,Premium,H,SI2,62.1,59.0,6.13,6.04,3.78,4726.959988397978,7244.061753442455
3295,0.91,Premium,F,VS2,62.2,58.0,6.17,6.21,3.85,4804.544887532737,7280.844199685549
3296,1.39,Ideal,G,IF,60.6,55.0,7.27,7.21,4.39,8528.62004600116,9046.40161935407
3297,0.41,Ideal,E,VVS2,60.0,57.0,4.81,4.85,2.9,925.2999307947948,5441.721887530839
3298,1.31,Very Good,J,SI1,62.3,55.0,6.98,7.02,4.36,7907.940852923092,8752.142049409316
3299,1.39,Very Good,G,VS2,62.6,56.0,7.08,7.11,4.44,8528.62004600116,9046.40161935407
3300,0.4,Good,F,SI1,63.3,58.0,4.69,4.72,2.98,847.7150316600364,5404.939441287745
3301,1.45,Fair,J,SI2,58.6,68.0,7.45,7.33,4.34,8994.129440809713,9267.096296812635
3302,0.32,Ideal,F,VS1,61.7,56.0,4.39,4.42,2.72,227.03583858196544,5110.679871342991
3303,1.01,Premium,G,VS1,61.2,58.0,6.47,6.33,3.92,5580.393878880326,7648.668662116491
3304,0.9,Good,G,SI1,63.9,60.0,6.1,6.07,3.89,4726.959988397978,7244.061753442455
3305,1.5,Very Good,H,VS2,63.4,57.0,7.27,7.2,4.59,9382.05393648351,9451.008528028106
3306,0.41,Ideal,I,VVS1,62.3,53.0,4.77,4.79,2.98,925.2999307947948,5441.721887530839
3307,0.74,Premium,G,SI1,60.5,58.0,5.93,5.88,3.57,3485.601602241837,6655.542613552947
3308,0.4,Premium,E,SI1,61.0,59.0,4.74,4.71,2.88,847.7150316600364,5404.939441287745
3309,0.9,Premium,E,SI2,59.2,60.0,6.31,6.23,3.71,4726.959988397978,7244.061753442455
3310,1.3,Premium,H,SI2,60.7,59.0,7.06,7.0,4.27,7830.355953788333,8715.359603166222
3311,1.53,Premium,E,SI1,61.3,59.0,7.35,7.4,4.52,9614.808633887787,9561.355866757389
3312,1.02,Premium,E,SI2,59.9,58.0,6.6,6.55,3.94,5657.978778015085,7685.451108359584
3313,1.07,Premium,D,SI2,62.6,61.0,6.49,6.42,4.04,6045.903273688879,7869.363339575057
3314,0.7,Good,J,VVS2,63.2,55.0,5.63,5.57,3.54,3175.2620057028016,6508.412828580571
3315,0.77,Premium,H,SI1,60.7,58.0,5.95,5.91,3.6,3718.3562996461133,6765.88995228223
3316,2.01,Very Good,I,VS1,63.5,59.0,8.03,7.93,5.07,13338.88379235621,11326.91328642591
3317,0.44,Ideal,G,SI1,62.7,57.0,4.85,4.82,3.03,1158.0546281990714,5552.0692262601215
3318,0.57,Ideal,D,SI1,61.4,55.0,5.34,5.35,3.28,2166.658316950936,6030.241027420346
3319,2.03,Premium,H,I1,59.4,59.0,8.31,8.22,4.91,13494.053590625725,11400.478178912097
3320,0.57,Very Good,I,SI1,63.3,56.0,5.29,5.27,3.34,2166.658316950936,6030.241027420346
3321,0.41,Ideal,E,VVS1,61.1,56.0,4.8,4.82,2.94,925.2999307947948,5441.721887530839
3322,1.22,Premium,H,SI1,60.6,60.0,6.92,6.85,4.17,7209.676760710262,8421.100033221468
3323,0.31,Ideal,G,VVS1,62.0,54.0,4.38,4.39,2.72,149.45093944720657,5073.897425099897
3324,0.51,Premium,D,SI2,59.5,61.0,5.19,5.16,3.08,1701.1489221423835,5809.546349961781
3325,0.25,Premium,F,VS1,61.2,59.0,4.05,4.02,2.47,-316.05845536134643,4853.202747641331
3326,1.24,Ideal,G,VVS1,62.3,56.0,6.86,6.89,4.28,7364.846558979779,8494.664925707657
3327,2.01,Very Good,I,SI1,61.8,62.0,7.98,8.07,4.96,13338.88379235621,11326.91328642591
3328,0.31,Ideal,F,IF,61.4,56.0,4.4,4.43,2.71,149.45093944720657,5073.897425099897
3329,0.56,Ideal,G,VS2,62.1,56.0,5.31,5.29,3.29,2089.0734178161783,5993.458581177252
3330,0.31,Premium,F,VS2,60.7,61.0,4.4,4.36,2.66,149.45093944720657,5073.897425099897
3331,1.51,Ideal,G,VS2,61.9,57.0,7.37,7.3,4.54,9459.638835618269,9487.7909742712
3332,1.08,Premium,D,VS2,61.2,60.0,6.63,6.61,4.05,6123.488172823639,7906.14578581815
3333,1.01,Premium,E,VVS2,61.8,59.0,6.42,6.39,3.96,5580.393878880326,7648.668662116491
3334,0.56,Premium,F,VS2,60.5,59.0,5.42,5.33,3.25,2089.0734178161783,5993.458581177252
3335,1.01,Good,G,VS1,63.2,61.0,6.33,6.35,4.01,5580.393878880326,7648.668662116491
3336,0.35,Very Good,H,VVS1,61.2,60.0,4.5,4.55,2.77,459.79053598624205,5221.027210072274
3337,0.51,Very Good,E,VS2,63.3,57.0,5.12,5.05,3.22,1701.1489221423835,5809.546349961781
3338,0.32,Ideal,J,VS2,62.1,54.0,4.38,4.44,2.74,227.03583858196544,5110.679871342991
3339,0.43,Very Good,G,VVS1,61.3,57.0,4.85,4.87,2.98,1080.4697290643126,5515.286780017027
3340,1.02,Premium,F,SI2,62.5,57.0,6.47,6.43,4.03,5657.978778015085,7685.451108359584
3341,0.5,Good,G,SI1,63.6,55.0,5.03,5.06,3.21,1623.5640230076247,5772.763903718686
3342,0.78,Ideal,I,VVS2,62.4,56.0,5.87,5.9,3.67,3795.9411987808726,6802.672398525325
3343,0.25,Ideal,G,VS1,62.5,55.0,4.0,4.02,2.51,-316.05845536134643,4853.202747641331
3344,1.06,Ideal,G,VVS2,61.6,56.3,6.53,6.56,4.03,5968.31837455412,7832.580893331962
3345,1.53,Very Good,E,SI1,63.5,58.0,7.35,7.29,4.65,9614.808633887787,9561.355866757389
3346,0.9,Good,F,VS1,63.3,59.0,6.03,6.07,3.83,4726.959988397978,7244.061753442455
3347,0.31,Premium,G,VS2,61.5,59.0,4.36,4.32,2.67,149.45093944720657,5073.897425099897
3348,0.4,Ideal,G,IF,61.1,56.0,4.76,4.79,2.92,847.7150316600364,5404.939441287745
3349,0.4,Very Good,G,SI2,63.2,56.0,4.73,4.7,2.98,847.7150316600364,5404.939441287745
3350,1.2,Very Good,F,IF,62.3,60.0,6.74,6.8,4.22,7054.506962440743,8347.535140735281
3351,0.71,Premium,D,SI1,60.6,58.0,5.79,5.77,3.5,3252.84690483756,6545.1952748236645
3352,0.82,Premium,G,SI2,62.3,58.0,5.96,5.98,3.72,4106.280795319907,6949.802183497701
3353,1.01,Ideal,F,VS2,62.0,56.0,6.46,6.51,4.02,5580.393878880326,7648.668662116491
3354,0.82,Ideal,E,SI1,61.8,55.0,5.97,6.01,3.7,4106.280795319907,6949.802183497701
3355,0.74,Ideal,D,SI1,61.5,56.0,5.8,5.84,3.58,3485.601602241837,6655.542613552947
3356,0.74,Ideal,F,IF,61.9,55.0,5.79,5.84,3.6,3485.601602241837,6655.542613552947
3357,2.25,Fair,H,I1,67.7,58.0,8.01,7.97,5.41,15200.921371590422,12209.691996260171
3358,0.59,Very Good,G,VS2,62.8,56.0,5.3,5.34,3.34,2321.8281152204536,6103.805919906534
3359,1.2,Ideal,I,VS2,62.5,56.0,6.77,6.74,4.22,7054.506962440743,8347.535140735281
3360,0.52,Very Good,E,VS2,62.8,58.0,5.11,5.14,3.22,1778.7338212771424,5846.328796204875
3361,0.54,Ideal,H,VS2,62.6,57.0,5.24,5.2,3.27,1933.9036195466606,5919.893688691063
3362,0.31,Ideal,E,VS2,61.0,56.0,4.41,4.38,2.68,149.45093944720657,5073.897425099897
3363,1.01,Premium,E,I1,59.8,58.0,6.57,6.53,3.92,5580.393878880326,7648.668662116491
3364,0.37,Ideal,D,VS2,61.4,55.0,4.64,4.67,2.86,614.9603342557598,5294.592102558462
3365,1.1,Premium,D,VS2,60.0,59.0,6.67,6.6,3.98,6278.6579710931555,7979.710678304338
3366,0.56,Very Good,H,SI1,59.9,60.0,5.3,5.35,3.19,2089.0734178161783,5993.458581177252
3367,0.29,Ideal,H,VVS1,62.1,55.0,4.28,4.3,2.66,-5.7188588223111765,5000.332532613708
3368,0.9,Ideal,F,SI1,61.0,56.0,6.17,6.19,3.77,4726.959988397978,7244.061753442455
3369,0.91,Premium,G,SI1,58.0,59.0,6.45,6.38,3.72,4804.544887532737,7280.844199685549
3370,1.04,Ideal,G,VS2,62.6,55.0,6.45,6.49,4.05,5813.148576284602,7759.016000845773
3371,0.42,Very Good,D,SI1,60.8,59.0,4.82,4.85,2.94,1002.8848299295537,5478.5043337739335
3372,1.01,Premium,H,SI1,61.8,59.0,6.41,6.37,3.95,5580.393878880326,7648.668662116491
3373,2.33,Ideal,I,VS2,62.4,57.0,8.52,8.47,5.31,15821.600564668493,12503.951566204925
3374,0.71,Ideal,G,SI2,62.3,56.0,5.68,5.72,3.55,3252.84690483756,6545.1952748236645
3375,1.2,Good,H,SI2,64.1,57.0,6.68,6.65,4.27,7054.506962440743,8347.535140735281
3376,2.02,Ideal,J,SI2,62.7,56.9,8.03,8.07,5.05,13416.468691490969,11363.695732669004
3377,0.38,Ideal,E,VS1,61.6,56.0,4.65,4.7,2.88,692.5452333905187,5331.374548801557
3378,1.51,Good,H,VVS2,63.1,59.0,7.26,7.28,4.59,9459.638835618269,9487.7909742712
3379,0.51,Ideal,E,VS2,62.4,57.0,5.13,5.1,3.19,1701.1489221423835,5809.546349961781
3380,0.5,Good,E,SI2,58.3,58.0,5.23,5.2,3.04,1623.5640230076247,5772.763903718686
3381,0.31,Ideal,F,VS2,61.5,56.0,4.34,4.37,2.68,149.45093944720657,5073.897425099897
3382,0.38,Premium,H,VS2,60.6,58.0,4.7,4.68,2.84,692.5452333905187,5331.374548801557
3383,0.77,Ideal,I,VVS2,62.1,57.0,5.84,5.86,3.63,3718.3562996461133,6765.88995228223
3384,2.05,Premium,I,VS2,62.5,59.0,8.07,8.12,5.06,13649.223388895243,11474.043071398286
3385,2.01,Very Good,J,SI1,61.6,60.0,7.99,8.02,4.93,13338.88379235621,11326.91328642591
3386,1.01,Ideal,F,VS2,61.9,55.0,6.47,6.45,4.0,5580.393878880326,7648.668662116491
3387,0.23,Very Good,D,VVS2,62.4,53.0,3.94,3.95,2.46,-471.22825363086395,4779.637855155143
3388,1.0,Very Good,E,SI2,61.9,59.0,6.39,6.43,3.97,5502.808979745567,7611.886215873396
3389,1.07,Very Good,F,VVS1,60.2,58.0,6.57,6.65,3.98,6045.903273688879,7869.363339575057
3390,1.02,Very Good,E,SI2,63.3,58.0,6.31,6.4,4.02,5657.978778015085,7685.451108359584
3391,0.31,Ideal,F,VS2,61.6,55.0,4.37,4.36,2.69,149.45093944720657,5073.897425099897
3392,0.32,Ideal,F,VVS2,62.0,55.0,4.41,4.39,2.73,227.03583858196544,5110.679871342991
3393,0.36,Very Good,G,SI1,61.8,57.8,4.52,4.58,2.81,537.3754351210009,5257.809656315368
3394,1.06,Very Good,F,SI2,60.0,59.0,6.6,6.63,3.97,5968.31837455412,7832.580893331962
3395,0.91,Very Good,J,SI2,62.0,56.0,6.18,6.23,3.85,4804.544887532737,7280.844199685549
3396,0.74,Ideal,G,SI1,61.9,56.0,5.8,5.83,3.6,3485.601602241837,6655.542613552947
3397,0.26,Ideal,E,VVS2,62.5,55.0,4.09,4.07,2.55,-238.47355622658756,4889.985193884426
3398,2.41,Premium,H,SI2,58.7,61.0,8.85,8.76,5.17,16442.279757746564,12798.211136149679
3399,0.41,Very Good,E,SI1,60.5,61.0,4.78,4.8,2.9,925.2999307947948,5441.721887530839
3400,0.41,Good,I,VVS2,63.9,55.0,4.74,4.71,3.02,925.2999307947948,5441.721887530839
3401,1.1,Ideal,G,SI1,62.2,56.6,6.56,6.6,4.09,6278.6579710931555,7979.710678304338
3402,0.3,Ideal,D,VS2,61.8,55.0,4.27,4.3,2.65,71.8660403124477,5037.114978856803
3403,0.9,Very Good,E,SI1,60.1,58.0,6.25,6.29,3.77,4726.959988397978,7244.061753442455
3404,0.7,Ideal,H,SI1,62.0,55.0,5.71,5.68,3.53,3175.2620057028016,6508.412828580571
3405,0.41,Premium,E,SI1,62.3,56.0,4.78,4.76,2.97,925.2999307947948,5441.721887530839
3406,2.01,Premium,F,SI2,61.3,61.0,8.02,7.96,4.9,13338.88379235621,11326.91328642591
3407,0.57,Ideal,F,VS2,62.3,55.0,5.36,5.3,3.32,2166.658316950936,6030.241027420346
3408,0.31,Ideal,H,SI1,62.7,56.0,4.33,4.38,2.73,149.45093944720657,5073.897425099897
3409,0.53,Good,E,SI1,64.1,54.0,5.11,5.16,3.29,1856.3187204119013,5883.111242447969
3410,0.72,Very Good,I,VS2,61.1,56.0,5.76,5.79,3.53,3330.4318039723194,6581.977721066759
3411,0.67,Good,G,VS2,57.5,60.1,5.78,5.83,3.34,2942.5073082985255,6398.065489851288
3412,1.23,Ideal,F,SI2,62.3,58.0,6.8,6.84,4.25,7287.2616598450195,8457.882479464562
3413,0.5,Very Good,E,VS2,63.6,59.0,4.99,5.04,3.19,1623.5640230076247,5772.763903718686
3414,2.01,Good,J,SI1,59.6,61.0,8.08,8.14,4.83,13338.88379235621,11326.91328642591
3415,1.54,Very Good,G,SI2,61.5,61.0,7.35,7.42,4.54,9692.393533022543,9598.138313000483
3416,0.91,Premium,E,I1,59.6,59.0,6.29,6.32,3.76,4804.544887532737,7280.844199685549
3417,1.06,Very Good,G,VS1,63.4,57.0,6.48,6.45,4.1,5968.31837455412,7832.580893331962
3418,1.25,Ideal,G,SI2,61.6,57.0,6.91,6.98,4.28,7442.431458114538,8531.447371950751
3419,0.34,Premium,E,SI1,59.3,58.0,4.55,4.59,2.71,382.2056368514832,5184.24476382918
3420,0.53,Premium,E,VS2,61.4,58.0,5.24,5.19,3.2,1856.3187204119013,5883.111242447969
3421,0.52,Ideal,F,VS1,62.2,55.0,5.14,5.18,3.21,1778.7338212771424,5846.328796204875
3422,0.26,Very Good,D,VS1,63.3,57.0,4.03,4.06,2.56,-238.47355622658756,4889.985193884426
3423,0.57,Premium,D,VS2,60.8,59.0,5.38,5.34,3.26,2166.658316950936,6030.241027420346
3424,1.2,Ideal,F,VS2,62.3,56.0,6.79,6.82,4.24,7054.506962440743,8347.535140735281
3425,0.35,Ideal,D,VS2,61.6,56.0,4.56,4.53,2.8,459.79053598624205,5221.027210072274
3426,0.32,Premium,E,VVS2,61.1,58.0,4.45,4.42,2.71,227.03583858196544,5110.679871342991
3427,1.0,Very Good,F,VS2,62.9,59.0,6.3,6.33,3.97,5502.808979745567,7611.886215873396
3428,0.92,Ideal,G,SI2,61.9,57.0,6.23,6.25,3.86,4882.129786667497,7317.6266459286435
3429,1.04,Good,G,VS1,63.8,57.0,6.4,6.43,4.09,5813.148576284602,7759.016000845773
3430,0.4,Ideal,G,VVS1,62.2,54.0,4.73,4.76,2.95,847.7150316600364,5404.939441287745
3431,0.51,Very Good,E,SI2,60.3,56.0,5.19,5.22,3.14,1701.1489221423835,5809.546349961781
3432,0.3,Ideal,H,SI1,62.1,55.0,4.3,4.33,2.68,71.8660403124477,5037.114978856803
3433,0.34,Premium,H,VS1,60.6,60.0,4.45,4.49,2.71,382.2056368514832,5184.24476382918
3434,1.02,Premium,E,VVS1,62.2,57.0,6.59,6.4,4.04,5657.978778015085,7685.451108359584
3435,0.52,Ideal,D,SI2,61.2,57.0,5.2,5.22,3.19,1778.7338212771424,5846.328796204875
3436,0.71,Very Good,G,VVS2,61.2,58.0,5.68,5.72,3.49,3252.84690483756,6545.1952748236645
3437,1.02,Premium,H,VS2,62.5,60.0,6.43,6.38,4.0,5657.978778015085,7685.451108359584
